,Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Muniplicity,Region
8124,20256561,Antheit,House,house,Private,349000,3,211,0,0,0,1,0,0,0,211,1310,Not Known,4,1,Luik,Wallonia
8125,20256437,Mannekensvere,House,house,Private,269000,3,146,0,0,0,0,0,1,108,254,336,To be done up,3,0,West-Vlaanderen,Wallonia
8126,20256352,Hove,Apartment,apartment,Private,249000,2,100,1,0,1,1,15,0,0,115,0,To be done up,2,1,Antwerpen,Falnders
8127,20256315,Beuzet,Apartment,apartment,Private,209000,3,101,1,0,0,1,6,0,0,107,0,To be done up,4,0,Namen,Brussel
8128,20256262,Etterbeek,Other,lock-up-garage,Private,37500,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Brussel,Falnders
8129,20256197,Bressoux,Apartment,apartment-block,Private,280000,2,239,1,0,0,1,17,0,0,256,124,Good,2,1,Luik,Wallonia
8130,20256179,Ganshoren,House,house,Private,339000,3,105,1,0,0,0,0,0,0,105,60,Not Known,2,0,Brussel,Falnders
8131,20256174,Ganshoren,Apartment,apartment,Private,259000,2,94,1,0,0,1,17,0,0,111,0,As new,2,1,Brussel,Falnders
8132,20256097,Koekelberg,Apartment,flat-studio,Private,150000,0,48,0,0,0,0,0,0,0,48,0,Not Known,2,0,Brussel,Falnders
8133,20256023,Gent,Apartment,apartment,Private,249500,1,0,1,0,0,0,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8134,20256022,Gent,Apartment,apartment,Private,320000,1,0,1,0,0,1,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8135,20256021,Gent,Apartment,apartment,Private,254500,1,0,1,0,0,1,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8136,20255995,Gent,Apartment,apartment,Private,299500,1,0,1,0,0,1,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8137,20255994,Gent,Apartment,apartment,Private,259500,1,0,1,0,0,1,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8138,20255993,Gent,Apartment,apartment,Private,259500,1,0,1,0,0,1,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8139,20255987,Appels,Apartment,duplex,Private,295000,2,158,1,0,0,1,0,1,1300,1458,0,As new,3,0,Oost-Vlaanderen,Brussel
8140,20255927,Berlaar,House,house,Private,329000,3,134,0,0,0,0,0,0,0,134,680,To renovate,0,0,Antwerpen,Falnders
8141,20255914,Ertvelde,House,house,Private,378000,2,134,0,0,0,1,0,0,0,134,282,Not Known,0,0,Oost-Vlaanderen,Brussel
8142,20255908,Deurne,Other,offices,Private,159000,0,70,1,0,0,0,0,0,0,70,70,Not Known,0,0,Antwerpen,Falnders
8143,20255908,Deurne,Other,offices,Private,159000,0,70,1,0,0,0,0,0,0,70,70,Not Known,0,0,Vlaams-Brabant,Brussel
8144,20255904,Waregem,Apartment,apartment,Private,635000,3,160,1,0,0,1,50,0,0,210,0,Good,0,0,West-Vlaanderen,Wallonia
8145,20255861,Gent,Apartment,apartment,Private,449000,1,80,1,0,0,1,0,0,0,80,0,Good,0,0,Oost-Vlaanderen,Brussel
8146,20255784,Mazenzele,House,house,Private,409890,3,142,0,0,0,0,0,0,0,142,1134,Good,3,0,Vlaams-Brabant,Brussel
8147,20255783,Mazenzele,House,house,Private,397820,3,142,0,0,0,0,0,0,0,142,385,Good,3,0,Vlaams-Brabant,Brussel
8148,20255781,Schelle,House,house,Private,379000,3,134,0,0,0,0,0,0,0,134,157,Good,2,0,Antwerpen,Falnders
8149,20255780,Schelle,House,house,Private,379000,3,134,0,0,0,0,0,0,0,134,158,Good,2,0,Antwerpen,Falnders
8150,20255778,Schelle,House,house,Private,388966,3,131,0,0,0,0,0,0,0,131,157,Good,2,0,Antwerpen,Falnders
8151,20255747,Appels,House,house,Private,850000,6,422,0,0,0,0,0,0,0,422,442,To renovate,0,0,Oost-Vlaanderen,Brussel
8152,20255744,Grimminge,House,house,Private,425000,0,237,0,0,0,1,0,0,0,237,1432,Good,0,1,Oost-Vlaanderen,Brussel
8153,20255738,Hansbeke,Apartment,apartment,Private,325000,2,106,0,0,0,1,0,0,0,106,0,As new,0,0,Oost-Vlaanderen,Brussel
8154,20255737,Gent,House,house,Private,299000,3,120,0,0,0,1,0,0,0,120,42,Not Known,0,0,Oost-Vlaanderen,Brussel
8155,20255735,Gentbrugge,House,house,Private,345000,4,152,0,0,0,1,0,0,0,152,80,To renovate,0,0,Oost-Vlaanderen,Brussel
8156,20255732,Oostende,House,house,Private,255000,4,120,0,0,0,0,0,1,75,195,0,To be done up,0,0,West-Vlaanderen,Wallonia
8157,20255698,Aalst,Other,office-block,Private,349000,0,222,1,1,0,0,0,0,0,222,222,Good,0,0,Limburg,Falnders
8158,20255698,Aalst,Other,office-block,Private,349000,0,222,1,1,0,0,0,0,0,222,222,Good,0,0,Oost-Vlaanderen,Brussel
8159,20255696,Gent,Apartment,apartment,Private,445000,2,105,0,0,0,0,0,0,0,105,0,Just renovated,0,0,Oost-Vlaanderen,Brussel
8160,20255678,Heverlee,Apartment,apartment,Private,445000,3,130,1,0,0,1,10,0,0,140,0,Good,0,0,Vlaams-Brabant,Brussel
8161,20255674,Ooigem,House,house,Private,549000,4,174,1,0,0,1,0,0,0,174,442,Good,0,0,West-Vlaanderen,Wallonia
8162,20255658,Torhout,Apartment,apartment,Private,219000,1,69,0,0,0,1,0,0,0,69,0,As new,2,0,West-Vlaanderen,Wallonia
8163,20255652,Knokke,Apartment,apartment,Private,379000,2,101,1,0,0,1,0,0,0,101,0,To be done up,2,0,West-Vlaanderen,Wallonia
8164,20255627,Jette,Apartment,duplex,Private,615000,2,155,1,0,0,1,10,1,100,265,0,As new,2,1,Brussel,Falnders
8165,20255607,Haine-Saint-Paul,Apartment,apartment,Private,149000,1,58,1,0,0,0,0,0,0,58,0,Good,2,0,Henegouwen,Falnders
8166,20255547,Brecht,House,house,Private,249000,3,122,1,0,0,0,0,0,0,122,529,To renovate,3,0,Antwerpen,Falnders
8167,20255542,Brecht,House,house,Private,469000,3,153,1,0,1,1,0,0,0,153,1089,To renovate,4,0,Antwerpen,Falnders
8168,20255529,Brasschaat,Apartment,apartment,Private,489000,2,140,0,0,0,1,0,0,0,140,0,Good,2,0,Antwerpen,Falnders
8169,20255527,Brecht,House,house,Private,450000,8,440,0,0,0,0,0,0,0,440,417,To renovate,2,0,Antwerpen,Falnders
8170,20255520,Brasschaat,Apartment,apartment,Private,279000,2,91,1,0,0,1,12,0,0,103,0,Just renovated,2,0,Antwerpen,Falnders
8171,20255510,S Gravenwezel,House,villa,Private,779000,6,253,1,0,0,1,71,1,615,939,1148,Good,4,0,Antwerpen,Falnders
8172,20255406,Ronse,House,house,Private,215000,3,95,1,0,0,1,5,0,0,100,55,As new,2,1,Oost-Vlaanderen,Brussel
8173,20255405,Oudergem,Other,mixed-use-building-offices,Private,195000,0,36,0,0,0,0,0,0,0,36,0,As new,0,0,Brussel,Falnders
8174,20255403,Schaarbeek,Apartment,apartment,Private,579000,2,547,0,0,0,1,70,0,0,617,0,To renovate,3,0,Brussel,Falnders
8175,20255401,Schaarbeek,Other,triplex,Private,369000,6,269,0,0,0,1,20,0,0,289,0,To renovate,3,0,Brussel,Falnders
8176,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8177,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8178,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8179,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8180,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8181,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8182,20255382,Antwerpen,Apartment,duplex,Private,495000,2,126,1,0,0,1,6,0,0,132,0,Good,2,0,Antwerpen,Falnders
8183,20255343,Evere,Apartment,apartment,Private,325000,1,64,1,0,0,1,24,0,0,88,0,Not Known,3,1,Brussel,Falnders
8184,20255291,Aaigem,Apartment,apartment,Private,235000,2,94,0,0,0,1,4,0,0,98,0,Good,0,0,Oost-Vlaanderen,Brussel
8185,20255198,Meerle,House,house,Private,639000,4,265,1,0,0,1,0,0,0,265,722,As new,4,1,Antwerpen,Falnders
8186,20255188,Haine-Saint-Paul,Apartment,apartment,Private,220000,3,122,1,0,0,0,0,0,0,122,0,As new,2,1,Henegouwen,Falnders
8187,20254990,Oostende,Other,service-flat,Private,285000,1,55,1,0,0,0,0,0,0,55,0,As new,4,1,West-Vlaanderen,Wallonia
8188,20254945,Gijzegem,Apartment,apartment,Private,299000,2,80,1,0,0,1,15,0,0,95,0,As new,2,0,Oost-Vlaanderen,Brussel
8189,20254878,Elsene,Other,covered-parking-space,Private,69000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Brussel,Falnders
8190,20254857,Gelbressée,Apartment,apartment,Private,230000,2,76,0,0,0,1,8,1,15,99,0,Good,3,0,Namen,Brussel
8191,20254652,Monstreux,House,house,Private,450000,5,261,1,0,0,1,28,1,500,789,700,To be done up,4,0,Waals-Brabant,Wallonia
8192,20254627,Oud-turnhout,House,house,Private,499000,5,199,1,0,0,1,0,1,60,259,235,Not Known,2,0,Antwerpen,Falnders
8193,20254541,Sint-jans-molenbeek,Apartment,apartment,Private,139000,1,49,0,0,0,1,0,0,0,49,0,To be done up,2,0,Brussel,Falnders
8194,20254514,Oudergem,Apartment,apartment,Private,365000,3,90,1,1,0,1,9,0,0,99,0,Just renovated,2,1,Brussel,Falnders
8195,20254505,Bottelare,House,house,Private,269000,2,110,1,0,0,1,70,0,0,180,174,Just renovated,2,1,Oost-Vlaanderen,Brussel
8196,20254498,Schellebelle,House,exceptional-property,Private,375000,4,282,1,0,0,1,10,0,0,292,276,Good,4,0,Oost-Vlaanderen,Brussel
8197,20254479,Erbaut,Other,lock-up-garage,Private,45000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Henegouwen,Falnders
8198,20254453,Montegnée,House,house,Private,199000,3,145,1,0,0,1,25,1,135,305,209,Good,2,0,Luik,Wallonia
8199,20254436,Ehein,House,house,Private,490000,3,155,0,0,0,1,22,1,1,178,4152,As new,4,1,Luik,Wallonia
8200,20254436,Ehein,House,house,Private,490000,3,155,0,0,0,1,22,1,1,178,4152,As new,4,1,Luik,Wallonia
8201,20254414,Nossegem,Other,offices,Private,295000,0,218,1,0,0,1,40,0,0,258,0,As new,0,0,Vlaams-Brabant,Brussel
8202,20254338,Ere,Apartment,apartment,Private,229000,2,97,0,0,0,0,0,0,0,97,0,As new,2,0,Henegouwen,Falnders
8203,20254300,Bellefontaine,House,house,Private,456000,5,184,0,0,0,0,0,0,0,184,900,As new,4,0,Namen,Brussel
8204,20254300,Bellefontaine,House,house,Private,456000,5,184,0,0,0,0,0,0,0,184,900,As new,4,0,Luxemburg,Brussel
8205,20254206,Turnhout,Apartment,apartment,Private,435000,3,126,1,0,0,1,15,0,0,141,0,Not Known,2,0,Antwerpen,Falnders
8206,20254069,Modave,Apartment,apartment,Private,225000,2,110,0,0,0,1,8,0,0,118,0,Not Known,0,0,Luik,Wallonia
8207,20254066,Gent,House,house,Private,280000,3,95,1,0,0,1,9,0,0,104,36,Not Known,2,0,Oost-Vlaanderen,Brussel
8208,20254057,Massemen,Apartment,apartment,Private,229000,1,108,0,0,0,0,0,0,0,108,0,As new,3,0,Oost-Vlaanderen,Brussel
8209,20254041,Gent,Apartment,apartment,Private,235000,2,86,1,0,0,1,6,0,0,92,0,Good,2,0,Oost-Vlaanderen,Brussel
8210,20254036,Mariakerke,Apartment,apartment,Private,235000,2,86,1,0,0,1,6,0,0,92,0,Good,2,0,Oost-Vlaanderen,Brussel
8211,20254024,Ukkel,Apartment,apartment,Private,275000,1,86,1,0,0,1,5,0,0,91,0,To renovate,2,1,Brussel,Falnders
8212,20253998,Anderlecht,Apartment,apartment,Private,175000,1,67,1,0,0,1,3,0,0,70,0,Good,4,0,Brussel,Falnders
8213,20253989,Sint-lambrechts-woluwe,Other,lock-up-parking,Private,40000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Brussel,Falnders
8214,20253921,Linsmeau,Other,bungalow,Private,225000,2,110,1,0,0,1,20,1,323,453,461,Good,4,0,Waals-Brabant,Wallonia
8215,20253783,Jabbeke,Other,bungalow,Private,360000,2,104,0,0,0,1,0,0,0,104,663,Good,3,0,West-Vlaanderen,Wallonia
8216,20253767,Emelgem,House,house,Private,480000,7,414,1,0,0,1,0,0,0,414,747,To be done up,0,0,West-Vlaanderen,Wallonia
8217,20253764,Bellefontaine,House,house,Private,456000,5,184,0,0,0,0,0,0,0,184,900,As new,4,0,Namen,Brussel
8218,20253764,Bellefontaine,House,house,Private,456000,5,184,0,0,0,0,0,0,0,184,900,As new,4,0,Luxemburg,Brussel
8219,20253746,Nieuwpoort,Apartment,apartment,Private,249000,2,48,1,0,0,1,0,0,0,48,0,Good,0,0,West-Vlaanderen,Wallonia
8220,20253706,Heverlee,Apartment,apartment,Private,375000,3,93,0,0,0,1,4,0,0,97,0,Good,0,0,Vlaams-Brabant,Brussel
8221,20253686,Nieuwpoort,Other,lock-up-garage,Private,61500,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,West-Vlaanderen,Wallonia
8222,20253665,Biesme,Other,lock-up-garage,Private,30500,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Namen,Brussel
8223,20253650,Kerkhove,House,house,Private,225000,7,200,0,0,0,1,0,1,2686,2886,2686,To renovate,0,0,West-Vlaanderen,Wallonia
8224,20253595,Aublain,House,house,Private,59500,3,68,0,0,0,1,0,0,0,68,1000,Good,4,0,Namen,Brussel
8225,20253592,Peutie,House,house,Private,350000,3,150,0,0,0,0,0,0,0,150,307,To renovate,0,0,Vlaams-Brabant,Brussel
8226,20253588,Appelterre-Eichem,Other,bungalow,Private,495000,3,130,0,0,0,0,0,0,0,130,1917,To be done up,0,0,Oost-Vlaanderen,Brussel
8227,20253577,Deurne,House,house,Private,695000,4,357,1,0,0,0,0,1,180,537,338,Not Known,3,0,Antwerpen,Falnders
8228,20253577,Deurne,House,house,Private,695000,4,357,1,0,0,0,0,1,180,537,338,Not Known,3,0,Vlaams-Brabant,Brussel
8229,20253564,Assebroek,Apartment,apartment,Private,249000,2,75,1,0,0,1,10,0,0,85,0,As new,2,1,West-Vlaanderen,Wallonia
8230,20253553,Lombardsijde,Apartment,apartment,Private,349000,3,111,0,0,0,1,0,0,0,111,0,Good,0,0,West-Vlaanderen,Wallonia
8231,20253521,Beveren,House,house,Private,589000,6,324,1,0,0,1,0,0,0,324,810,Good,0,0,West-Vlaanderen,Wallonia
8232,20253521,Beveren,House,house,Private,589000,6,324,1,0,0,1,0,0,0,324,810,Good,0,0,West-Vlaanderen,Wallonia
8233,20253512,Bredene,House,house,Private,499000,5,206,1,0,0,0,0,0,0,206,424,To renovate,0,0,West-Vlaanderen,Wallonia
8234,20253493,Brussel,Other,loft,Private,595000,2,227,1,0,0,1,6,0,0,233,0,As new,3,1,Brussel,Falnders
8235,20253464,Ave-Et-Auffe,House,house,Private,239000,4,149,1,0,0,0,0,0,0,149,101,As new,2,0,Namen,Brussel
8236,20253431,Etterbeek,Apartment,flat-studio,Private,299000,1,45,1,0,0,1,9,1,20,74,0,As new,2,1,Brussel,Falnders
8237,20253423,Gellik,Other,covered-parking-space,Private,40000,0,0,0,0,0,0,0,0,0,0,0,Not Known,0,0,Limburg,Falnders
8238,20253150,Halle,House,villa,Private,655000,4,217,0,0,0,1,0,0,0,217,2169,To be done up,4,0,Vlaams-Brabant,Brussel
8239,20253150,Halle,House,villa,Private,655000,4,217,0,0,0,1,0,0,0,217,2169,To be done up,4,0,Antwerpen,Falnders
8240,20253093,Oostende,Apartment,apartment,Private,335000,3,104,0,0,0,1,0,0,0,104,0,Just renovated,0,0,West-Vlaanderen,Wallonia
8241,20253000,Schaarbeek,Apartment,apartment,Private,350000,2,104,0,0,0,1,8,0,0,112,0,Good,2,0,Brussel,Falnders
8242,20252966,Anseremme,House,house,Private,240000,5,160,0,0,0,1,20,0,0,180,760,To be done up,4,0,Namen,Brussel
8243,20252946,Wilrijk,House,house,Private,365000,3,188,1,0,0,0,0,1,75,263,200,As new,2,0,Antwerpen,Falnders
8244,20252933,Berlare,House,mixed-use-building,Private,265000,0,150,1,0,0,1,0,0,0,150,170,Good,2,0,Oost-Vlaanderen,Brussel
8245,20252900,Vivegnis,Apartment,apartment-block,Private,350000,2,116,1,0,0,1,10,1,150,276,720,Good,2,1,Luik,Wallonia
8246,20252896,Sint-Joost-ten-Node,Apartment,apartment,Private,250000,3,140,0,0,0,1,13,0,0,153,0,Good,2,1,Brussel,Falnders
8247,20252895,Schaarbeek,Apartment,apartment,Private,250000,3,140,0,0,0,1,13,0,0,153,0,Good,2,1,Brussel,Falnders
8248,20252888,Grandvoir,House,house,Private,259000,7,319,1,0,0,1,14,1,30,363,180,To be done up,2,0,Luxemburg,Brussel
8249,20252874,Wemmel,Apartment,apartment,Private,230000,2,78,0,0,0,1,4,0,0,82,0,Not Known,2,1,Vlaams-Brabant,Brussel
8250,20252810,Bellevaux-Ligneuville,House,house,Private,300000,1,50,1,1,0,1,0,0,0,50,1545,Good,4,0,Luik,Wallonia
8251,20252782,Peutie,House,house,Private,359000,3,120,1,0,0,1,20,1,90,230,0,Just renovated,3,1,Vlaams-Brabant,Brussel
8252,20252750,Bevere,House,house,Private,157500,5,196,0,0,0,0,0,0,0,196,180,To renovate,3,0,Oost-Vlaanderen,Brussel
8253,20252744,Brussel,House,mixed-use-building,Private,499000,2,235,0,0,0,0,0,0,0,235,5,To renovate,2,0,Brussel,Falnders
8254,20252621,Mechelen,Apartment,apartment,Private,650000,3,221,1,0,0,1,6,0,0,227,0,As new,0,0,Antwerpen,Falnders
8255,20252615,Neder-Over-Heembeek,House,house,Private,489000,4,195,1,0,0,1,13,1,197,405,300,To be done up,2,0,Brussel,Falnders
8256,20252614,Neder-Over-Heembeek,Apartment,apartment,Private,235000,2,80,1,0,0,1,7,0,0,87,0,To be done up,2,0,Brussel,Falnders
8257,20252612,Neder-Over-Heembeek,Apartment,flat-studio,Private,125000,0,30,1,0,0,0,0,0,0,30,0,Good,2,1,Brussel,Falnders
8258,20252579,Hertsberge,House,house,Private,420000,3,170,0,0,0,0,0,0,0,170,288,Good,0,0,West-Vlaanderen,Wallonia
8259,20252557,De Haan,Apartment,apartment,Private,525000,2,89,1,0,0,1,0,0,0,89,0,Good,0,0,West-Vlaanderen,Wallonia
8260,20252526,Relegem,Apartment,apartment,Private,209000,2,92,0,0,0,1,10,0,0,102,0,To renovate,3,1,Vlaams-Brabant,Brussel
8261,20252490,Zutendaal,House,villa,Private,649000,4,387,1,0,0,1,0,0,0,387,2243,Not Known,0,0,Limburg,Falnders
8262,20252489,Genoelselderen,House,house,Private,220000,2,171,0,0,0,1,0,0,0,171,142,Not Known,0,0,Limburg,Falnders
8263,20252433,Brussel,Apartment,apartment,Private,315000,2,89,0,0,0,0,0,0,0,89,0,To renovate,0,1,Brussel,Falnders
8264,20252407,Elsene,House,mixed-use-building,Private,899000,0,350,1,0,0,0,0,0,0,350,103,Good,2,0,Brussel,Falnders
8265,20252390,Dudzele,House,house,Private,250000,3,185,0,0,0,0,0,0,0,185,258,Good,3,0,West-Vlaanderen,Wallonia
8266,20252389,Dudzele,Apartment,flat-studio,Private,115000,0,45,1,0,0,0,0,0,0,45,0,To be done up,2,0,West-Vlaanderen,Wallonia
8267,20252382,Sint-lambrechts-woluwe,Apartment,apartment,Private,280000,2,84,1,0,0,1,10,0,0,94,0,Good,2,1,Brussel,Falnders
8268,20252378,Sint-Amandsberg,House,house,Private,249000,4,132,0,0,0,0,0,0,0,132,70,To renovate,2,0,Oost-Vlaanderen,Brussel
8269,20252131,Laken,House,house,Private,395000,4,217,1,0,0,1,24,0,0,241,121,Good,2,0,Brussel,Falnders
8270,20252072,Beez,House,villa,Private,500000,4,185,1,0,1,1,0,1,2595,2780,2595,Not Known,4,0,Namen,Brussel
8271,20252058,Peutie,Apartment,apartment,Private,269000,1,71,1,0,0,1,9,0,0,80,0,Good,0,0,Vlaams-Brabant,Brussel
8272,20252007,Kessel-Lo,House,house,Private,459000,3,145,1,0,0,1,0,0,0,145,590,Good,4,0,Vlaams-Brabant,Brussel
8273,20252006,Aalst,House,house,Private,239000,3,140,1,0,0,1,8,0,0,148,75,To renovate,2,0,Limburg,Falnders
8274,20252006,Aalst,House,house,Private,239000,3,140,1,0,0,1,8,0,0,148,75,To renovate,2,0,Oost-Vlaanderen,Brussel
8275,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8276,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8277,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8278,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8279,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8280,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8281,20251996,Antwerpen,Apartment,apartment,Private,128000,1,18,1,1,0,0,0,0,0,18,0,As new,2,0,Antwerpen,Falnders
8282,20251964,Appelterre-Eichem,Other,offices,Private,269000,0,0,0,0,0,0,0,0,0,0,0,Good,0,0,Oost-Vlaanderen,Brussel
8283,20251702,Brussel,Apartment,apartment,Private,330000,2,92,0,1,0,0,0,0,0,92,0,As new,0,1,Brussel,Falnders
8284,20251548,Oudenaken,Apartment,apartment,Private,219000,1,65,1,0,0,1,7,0,0,72,0,Good,2,0,Vlaams-Brabant,Brussel
8285,20251504,Schaarbeek,Apartment,apartment,Private,340000,2,123,0,0,0,1,2,0,0,125,0,Not Known,2,0,Brussel,Falnders
8286,20251456,Daknam,Apartment,apartment,Private,249000,2,0,1,0,0,1,3,0,0,3,0,Good,2,0,Oost-Vlaanderen,Brussel
8287,20251441,Sint-lambrechts-woluwe,Apartment,apartment,Private,370000,2,85,1,1,0,1,0,0,0,85,0,Good,2,1,Brussel,Falnders
8288,20251430,Ukkel,House,villa,Private,875000,4,270,1,0,0,1,0,1,100,370,200,As new,3,0,Brussel,Falnders
8289,20251399,Bevere,House,house,Private,165000,3,117,0,1,0,1,0,0,0,117,293,To renovate,2,0,Oost-Vlaanderen,Brussel
8290,20251388,Sint-lambrechts-woluwe,Apartment,apartment,Private,285000,2,82,0,0,0,1,14,0,0,96,0,Good,2,1,Brussel,Falnders
8291,20251376,Sint-jans-molenbeek,Apartment,apartment,Private,210000,2,69,1,0,0,1,8,0,0,77,0,Good,2,1,Brussel,Falnders
8292,20251372,Eugies,House,house,Private,190000,3,110,1,0,0,1,35,1,299,444,330,Good,2,1,Henegouwen,Falnders
8293,20251356,Oostende,Apartment,apartment,Private,238000,3,84,0,0,0,1,1,0,0,85,0,To be done up,0,0,West-Vlaanderen,Wallonia
8294,20251354,Brugge,Other,offices,Private,349000,0,155,0,0,0,0,0,0,0,155,73,Good,0,0,West-Vlaanderen,Wallonia
8295,20251343,Blankenberge,Apartment,apartment,Private,215000,2,74,0,0,0,1,0,0,0,74,0,As new,0,0,West-Vlaanderen,Wallonia
8296,20251232,Deurne,Apartment,apartment,Private,249500,3,106,1,0,0,0,0,0,0,106,0,As new,2,0,Antwerpen,Falnders
8297,20251232,Deurne,Apartment,apartment,Private,249500,3,106,1,0,0,0,0,0,0,106,0,As new,2,0,Vlaams-Brabant,Brussel
8298,20251220,Aubechies,Other,office-block,Private,580000,0,0,0,0,0,0,0,0,0,0,1310,As new,0,0,Henegouwen,Falnders
8299,20251170,Montegnée,Apartment,apartment,Private,245000,2,82,1,0,0,1,3,0,0,85,0,Good,0,0,Luik,Wallonia
8300,20251124,Wilrijk,Apartment,apartment,Private,320000,2,91,1,0,0,0,0,0,0,91,0,Good,3,1,Antwerpen,Falnders
8301,20251012,Mont-Sur-Marchienne,House,house,Private,219000,3,130,1,0,0,1,0,0,0,130,55,Good,3,0,Henegouwen,Falnders
8302,20250923,Aarsele,House,house,Private,179000,2,109,1,0,0,1,15,0,0,124,71,Good,0,0,West-Vlaanderen,Wallonia
8303,20250916,Bredene,Apartment,apartment,Private,179000,1,66,0,0,0,1,0,0,0,66,0,Not Known,0,0,West-Vlaanderen,Wallonia
8304,20250903,Glain,House,house,Private,599000,6,404,1,0,0,1,25,1,100,529,285,Good,2,0,Luik,Wallonia
8305,20250884,Hompré,House,house,Private,419000,2,143,1,0,0,1,0,0,0,143,967,As new,4,1,Luxemburg,Brussel
8306,20250829,Bressoux,Apartment,apartment,Private,75000,1,43,1,0,0,1,0,0,0,43,0,Good,0,0,Luik,Wallonia
8307,20250817,Brielen,Apartment,apartment,Private,259000,2,88,1,0,0,1,6,0,0,94,0,As new,4,1,West-Vlaanderen,Wallonia
8308,20250660,Etterbeek,Apartment,apartment-block,Private,525000,7,280,1,0,0,1,0,0,0,280,0,To be done up,2,0,Brussel,Falnders
8309,20250656,Bras,House,exceptional-property,Private,929000,10,569,1,0,0,1,0,0,0,569,8594,As new,4,1,Luxemburg,Brussel
8310,20250648,Ayeneux,House,house,Private,325000,3,180,1,0,0,1,100,0,0,280,250,As new,2,1,Luik,Wallonia
8311,20250624,Anderlecht,Apartment,apartment,Private,260000,2,75,0,0,0,1,7,0,0,82,0,Not Known,0,0,Brussel,Falnders
8312,20250603,Gent,Apartment,flat-studio,Private,229000,1,41,1,0,0,0,0,0,0,41,0,Not Known,0,0,Oost-Vlaanderen,Brussel
8313,20250585,Auby-Sur-Semois,House,house,Private,399000,6,254,1,0,0,1,0,0,0,254,1148,Good,4,1,Luxemburg,Brussel
8314,20250577,Sint-katelijne-waver,Apartment,apartment-block,Private,345000,1,43,0,0,0,1,4,0,0,47,70,Good,2,0,Antwerpen,Falnders
8315,20250563,Elsene,Apartment,apartment,Private,895000,3,223,1,0,0,1,13,0,0,236,0,Not Known,2,1,Brussel,Falnders
8316,20250510,Heist-Aan-Zee,Apartment,apartment,Private,419000,2,0,0,0,0,1,5,0,0,5,0,Good,0,0,West-Vlaanderen,Wallonia
8317,20250467,Rillaar,House,mixed-use-building,Private,569000,4,259,1,0,0,1,0,0,0,259,501,As new,4,0,Vlaams-Brabant,Brussel
8318,20250453,Glain,House,house,Private,259000,3,160,1,0,0,0,0,0,0,160,50,Good,2,0,Luik,Wallonia
8319,20250402,Sint-pieters-woluwe,House,house,Private,995000,4,350,1,0,0,1,60,1,400,810,712,Good,4,1,Brussel,Falnders
8320,20250291,Duffel,Apartment,apartment,Private,215000,1,90,0,0,0,1,36,1,215,341,0,Good,0,0,Antwerpen,Falnders
8321,20250233,Schaarbeek,Apartment,apartment,Private,230000,1,65,0,0,0,1,0,0,0,65,0,Not Known,2,1,Brussel,Falnders
